2021-05-05 14:54:20+00:00,"Many bengali voters  told me if BJP looses Bengal, TMC and its cadre will selectively target BJP workers .What they said seems to be proving right . pkp

#राष्ट्रपति_जी_बंगाल_संभालो",
2021-05-05 14:54:02+00:00,Pkp pon pkplaa but pls let me back to my home with mom 🥺,
2021-05-05 14:53:56+00:00,"Many bengali voters  told me if BJP looses Bengal, TMC and its cadre will selectively target BJP workers .What they said seems to be proving right . pkp

#राष्ट्रपति_जी_बंगाल_संभालो",
2021-05-05 14:53:37+00:00,"please save Bengal, President Rule In Bengal is needed  pkp

#राष्ट्रपति_जी_बंगाल_संभालो",
2021-05-05 14:52:22+00:00,@realCardsphere @PKP_Magic ...what the heck am I looking at.,
2021-05-05 14:52:20+00:00,@Harish_pkp Thambi 😻♥️,
2021-05-05 14:50:03+00:00,So tomorrow lah ye pkp 3.0?,
2021-05-05 14:48:44+00:00,Last night hangout before pkp 🙃,
2021-05-05 14:48:36+00:00,"Condition Of Bengal is Horrible...! 

How Can Common People Lives..?  pkp

#राष्ट्रपति_जी_बंगाल_संभालो",
2021-05-05 14:48:15+00:00,"Do you remember the Kashmir stories ? Yes.. Bengal is the repeat telecast of Kashmir. pkp

#राष्ट्रपति_जी_बंगाल_संभालो",
2021-05-05 14:47:55+00:00,"Mamata Didi,

You are the CM of West Bengal, not just of TMC voters. pkp

#राष्ट्रपति_जी_बंगाल_संभालो",
